Anno;Codice Area;Descrizione Area;Quartiere;Zona;Dimensione Familiare;Numero Famiglie;Zona di prossimità
2019;12;Caserme Rosse-Manifattura;Navile;Bolognina;3 e oltre;284;CORTICELLA - DOZZA
2019;13;CNR;Navile;Bolognina;2;7;BEVERARA
2019;15;Via Ferrarese;Navile;Bolognina;1;3407;BOLOGNINA
2019;15;Via Ferrarese;Navile;Bolognina;2;1349;BOLOGNINA
2019;15;Via Ferrarese;Navile;Bolognina;3 e oltre;1461;BOLOGNINA
2019;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;1;248;BOLOGNINA
2019;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;2;80;BOLOGNINA
2019;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;3 e oltre;93;BOLOGNINA
2019;19;Savena Abbandonato;Navile;Corticella;2;100;CORTICELLA - DOZZA
2019;20;Croce Coperta;Navile;Corticella;1;1334;CORTICELLA - DOZZA
2019;20;Croce Coperta;Navile;Corticella;2;851;CORTICELLA - DOZZA
2019;20;Croce Coperta;Navile;Corticella;3 e oltre;847;CORTICELLA - DOZZA
2019;21;Mulino del Gomito;Navile;Corticella;1;79;CORTICELLA - DOZZA
2019;22;La Dozza;Navile;Corticella;1;213;CORTICELLA - DOZZA
2019;22;La Dozza;Navile;Corticella;2;208;CORTICELLA - DOZZA
2019;22;La Dozza;Navile;Corticella;3 e oltre;228;CORTICELLA - DOZZA
2019;23;Laghetti del Rosario;Navile;Lame;1;98;BERTALIA - NOCE
2019;23;Laghetti del Rosario;Navile;Lame;3 e oltre;73;BERTALIA - NOCE
2019;24;La Noce;Navile;Lame;1;279;BERTALIA - NOCE
2019;25;Tiro A Segno;Navile;Lame;1;44;BERTALIA - NOCE
2019;25;Tiro A Segno;Navile;Lame;2;18;BERTALIA - NOCE
2019;26;Pescarola;Navile;Lame;1;953;BERTALIA - NOCE
2019;26;Pescarola;Navile;Lame;2;666;BERTALIA - NOCE
2019;26;Pescarola;Navile;Lame;3 e oltre;584;BERTALIA - NOCE
2019;27;Lazzaretto;Navile;Lame;1;173;BERTALIA - NOCE
2019;28;Beverara;Navile;Lame;1;1694;BEVERARA
2019;31;Prati di Caprara-Ospedale Maggiore;Porto - Saragozza;Saffi;2;52;SAFFI
2019;32;Scalo Ravone;Porto - Saragozza;Saffi;2;17;SAFFI
2019;32;Scalo Ravone;Porto - Saragozza;Saffi;3 e oltre;13;SAFFI
2019;33;Zanardi;Porto - Saragozza;Saffi;2;790;SAFFI
2019;34;Velodromo;Porto - Saragozza;Saffi;3 e oltre;720;SAFFI
2019;37;Battindarno;Borgo Panigale - Reno;Barca;3 e oltre;1134;BARCA
2019;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;2;101;SAN DONATO NUOVO
2019;42;Fiera;San Donato - San Vitale;San Donato;1;8;SAN DONATO VECCHIO
2019;43;San Donnino;San Donato - San Vitale;San Donato;1;720;SAN DONATO VECCHIO
2019;43;San Donnino;San Donato - San Vitale;San Donato;3 e oltre;374;SAN DONATO VECCHIO
2019;44;Pilastro;San Donato - San Vitale;San Donato;2;971;SAN DONATO NUOVO
2019;44;Pilastro;San Donato - San Vitale;San Donato;3 e oltre;928;SAN DONATO NUOVO
2019;45;CAAB;San Donato - San Vitale;San Donato;1;86;SAN DONATO NUOVO
2019;45;CAAB;San Donato - San Vitale;San Donato;2;27;SAN DONATO NUOVO
2019;47;Via del Lavoro;San Donato - San Vitale;San Donato;1;2441;SAN DONATO VECCHIO
2019;47;Via del Lavoro;San Donato - San Vitale;San Donato;2;985;SAN DONATO VECCHIO
2019;48;Michelino;San Donato - San Vitale;San Donato;2;597;SAN DONATO VECCHIO
2019;48;Michelino;San Donato - San Vitale;San Donato;3 e oltre;541;SAN DONATO VECCHIO
2019;49;Via Mondo;San Donato - San Vitale;San Donato;1;2629;SAN DONATO VECCHIO
2019;49;Via Mondo;San Donato - San Vitale;San Donato;2;1089;SAN DONATO VECCHIO
2019;49;Via Mondo;San Donato - San Vitale;San Donato;3 e oltre;873;SAN DONATO VECCHIO
2019;50;Osservanza;Santo Stefano;Colli;3 e oltre;568;OSSERVANZA - PADERNO
2019;51;San Michele in Bosco;Santo Stefano;Colli;1;538;OSSERVANZA - PADERNO
2019;52;Paderno;Santo Stefano;Colli;2;176;OSSERVANZA - PADERNO
2019;53;Galvani-1;Santo Stefano;Galvani;3 e oltre;215;GALVANI
2019;55;Giardini Margherita;Santo Stefano;Murri;1;6;MURRI
2019;55;Giardini Margherita;Santo Stefano;Murri;2;4;MURRI
2019;59;Chiesanuova;Santo Stefano;Murri;1;2171;MURRI
2019;59;Chiesanuova;Santo Stefano;Murri;2;930;MURRI
2019;59;Chiesanuova;Santo Stefano;Murri;3 e oltre;919;MURRI
2019;60;Irnerio-1;Santo Stefano;Irnerio;3 e oltre;366;IRNERIO
2019;61;Irnerio-2;Santo Stefano;Irnerio;2;1156;IRNERIO
2019;62;Cirenaica;San Donato - San Vitale;San Vitale;1;3219;CIRENAICA - MASSARENTI - SCANDELLARA
2019;62;Cirenaica;San Donato - San Vitale;San Vitale;2;1167;CIRENAICA - MASSARENTI - SCANDELLARA
2019;63;Scandellara;San Donato - San Vitale;San Vitale;3 e oltre;92;CIRENAICA - MASSARENTI - SCANDELLARA
2019;65;Roveri;San Donato - San Vitale;San Vitale;1;120;CROCE DEL BIACCO - ROVERI
2019;65;Roveri;San Donato - San Vitale;San Vitale;3 e oltre;91;CROCE DEL BIACCO - ROVERI
2019;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;3 e oltre;1;CIRENAICA - MASSARENTI - SCANDELLARA
2019;67;Mengoli;San Donato - San Vitale;San Vitale;1;3272;CIRENAICA - MASSARENTI - SCANDELLARA
2019;67;Mengoli;San Donato - San Vitale;San Vitale;2;1299;CIRENAICA - MASSARENTI - SCANDELLARA
2019;67;Mengoli;San Donato - San Vitale;San Vitale;3 e oltre;1169;CIRENAICA - MASSARENTI - SCANDELLARA
2019;68;Guelfa;San Donato - San Vitale;San Vitale;3 e oltre;844;CIRENAICA - MASSARENTI - SCANDELLARA
2019;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;3 e oltre;44;CROCE DEL BIACCO - ROVERI
2019;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;2;1613;SARAGOZZA - SAN LUCA
2019;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;1;1701;SARAGOZZA - SAN LUCA
2019;74;Ravone;Porto - Saragozza;Costa Saragozza;3 e oltre;171;SARAGOZZA - SAN LUCA
2019;76;San Luca;Porto - Saragozza;Costa Saragozza;1;116;SARAGOZZA - SAN LUCA
2019;76;San Luca;Porto - Saragozza;Costa Saragozza;3 e oltre;102;SARAGOZZA - SAN LUCA
2019;77;Malpighi-2;Porto - Saragozza;Malpighi;1;3990;MALPIGHI
2019;78;Malpighi-1;Porto - Saragozza;Malpighi;1;607;MALPIGHI
2019;79;Fossolo;Savena;Mazzini;1;1914;FOSSOLO - DUE MADONNE
2019;79;Fossolo;Savena;Mazzini;2;1351;FOSSOLO - DUE MADONNE
2019;81;Lungo Savena;Savena;Mazzini;3 e oltre;19;FOSSOLO - DUE MADONNE
2019;85;Via Arno;Savena;Mazzini;1;1555;PONTEVECCHIO - MAZZINI
2019;87;Monte Donato;Savena;San Ruffillo;2;181;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2019;87;Monte Donato;Savena;San Ruffillo;3 e oltre;205;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2019;88;Via Toscana;Savena;San Ruffillo;3 e oltre;1271;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2019;89;Corelli;Savena;San Ruffillo;3 e oltre;1191;LUNGO SAVENA
2019;90;Ponte Savena-La Bastia;Savena;San Ruffillo;2;212;LUNGO SAVENA
2019;99;non indicata;Senza fissa dimora;Senza fissa dimora;1;494;
2019;99;non indicata;Senza fissa dimora;Senza fissa dimora;2;12;
2020;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;2;71;BIRRA - BARGELLINO - LAVINO
2020;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;1;163;BIRRA - BARGELLINO - LAVINO
2020;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;2;96;BIRRA - BARGELLINO - LAVINO
2020;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;137;BIRRA - BARGELLINO - LAVINO
2020;03;Bargellino;Borgo Panigale - Reno;Borgo Panigale;1;19;BIRRA - BARGELLINO - LAVINO
2020;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;1;104;BIRRA - BARGELLINO - LAVINO
2020;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;61;BIRRA - BARGELLINO - LAVINO
2020;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;1;487;BIRRA - BARGELLINO - LAVINO
2020;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;2;265;BIRRA - BARGELLINO - LAVINO
2020;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;253;BIRRA - BARGELLINO - LAVINO
2020;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;2;2;BIRRA - BARGELLINO - LAVINO
2020;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;2;707;CASTELDEBOLE - PONTELUNGO
2020;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;1;202;BORGO PANIGALE
2020;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;2;116;BORGO PANIGALE
2020;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;689;CASTELDEBOLE - PONTELUNGO
2020;12;Caserme Rosse-Manifattura;Navile;Bolognina;3 e oltre;291;CORTICELLA - DOZZA
2020;13;CNR;Navile;Bolognina;3 e oltre;9;BEVERARA
2020;14;Arcoveggio;Navile;Bolognina;1;3237;BOLOGNINA
2020;15;Via Ferrarese;Navile;Bolognina;1;3420;BOLOGNINA
2020;17;Piazza dell'Unita';Navile;Bolognina;1;3189;BOLOGNINA
2020;17;Piazza dell'Unita';Navile;Bolognina;2;1194;BOLOGNINA
2020;18;San Savino;Navile;Corticella;3 e oltre;1259;CORTICELLA - DOZZA
2020;19;Savena Abbandonato;Navile;Corticella;2;95;CORTICELLA - DOZZA
2020;20;Croce Coperta;Navile;Corticella;1;1358;CORTICELLA - DOZZA
2020;20;Croce Coperta;Navile;Corticella;2;833;CORTICELLA - DOZZA
2020;20;Croce Coperta;Navile;Corticella;3 e oltre;850;CORTICELLA - DOZZA
2020;22;La Dozza;Navile;Corticella;3 e oltre;224;CORTICELLA - DOZZA
2020;23;Laghetti del Rosario;Navile;Lame;1;98;BERTALIA - NOCE
2020;25;Tiro A Segno;Navile;Lame;3 e oltre;18;BERTALIA - NOCE
2020;29;Marconi-2;Porto - Saragozza;Marconi;3 e oltre;1317;MARCONI
2020;30;Marconi-1;Porto - Saragozza;Marconi;3 e oltre;244;MALPIGHI
2020;33;Zanardi;Porto - Saragozza;Saffi;2;792;SAFFI
2020;34;Velodromo;Porto - Saragozza;Saffi;1;1743;SAFFI
2020;34;Velodromo;Porto - Saragozza;Saffi;3 e oltre;714;SAFFI
2020;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;3 e oltre;576;SAFFI
2020;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;1;1094;BARCA
2020;37;Battindarno;Borgo Panigale - Reno;Barca;1;2059;BARCA
2020;37;Battindarno;Borgo Panigale - Reno;Barca;3 e oltre;1141;BARCA
2020;38;Canale di Reno;Borgo Panigale - Reno;Barca;1;1501;BARCA
2020;38;Canale di Reno;Borgo Panigale - Reno;Barca;2;888;BARCA
2020;39;Agucchi;Borgo Panigale - Reno;Santa Viola;2;581;SANTA VIOLA
2020;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;1;2384;SANTA VIOLA
2020;43;San Donnino;San Donato - San Vitale;San Donato;2;413;SAN DONATO VECCHIO
2020;43;San Donnino;San Donato - San Vitale;San Donato;3 e oltre;377;SAN DONATO VECCHIO
2020;44;Pilastro;San Donato - San Vitale;San Donato;2;961;SAN DONATO NUOVO
2020;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;1;5;SAN DONATO NUOVO
2020;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;2;5;SAN DONATO NUOVO
2020;47;Via del Lavoro;San Donato - San Vitale;San Donato;3 e oltre;936;SAN DONATO VECCHIO
2020;48;Michelino;San Donato - San Vitale;San Donato;1;1348;SAN DONATO VECCHIO
2020;48;Michelino;San Donato - San Vitale;San Donato;3 e oltre;527;SAN DONATO VECCHIO
2020;49;Via Mondo;San Donato - San Vitale;San Donato;1;2667;SAN DONATO VECCHIO
2020;50;Osservanza;Santo Stefano;Colli;2;524;OSSERVANZA - PADERNO
2020;50;Osservanza;Santo Stefano;Colli;3 e oltre;585;OSSERVANZA - PADERNO
2020;51;San Michele in Bosco;Santo Stefano;Colli;1;552;OSSERVANZA - PADERNO
2020;51;San Michele in Bosco;Santo Stefano;Colli;2;279;OSSERVANZA - PADERNO
2020;53;Galvani-1;Santo Stefano;Galvani;1;623;GALVANI
2020;55;Giardini Margherita;Santo Stefano;Murri;2;3;MURRI
2020;55;Giardini Margherita;Santo Stefano;Murri;3 e oltre;8;MURRI
2020;57;Siepelunga;Santo Stefano;Murri;1;1094;MURRI
2020;58;Dagnini;Santo Stefano;Murri;1;2870;MURRI
2020;59;Chiesanuova;Santo Stefano;Murri;2;938;MURRI
2020;60;Irnerio-1;Santo Stefano;Irnerio;3 e oltre;370;IRNERIO
2020;61;Irnerio-2;Santo Stefano;Irnerio;3 e oltre;965;IRNERIO
2020;63;Scandellara;San Donato - San Vitale;San Vitale;2;82;CIRENAICA - MASSARENTI - SCANDELLARA
2020;65;Roveri;San Donato - San Vitale;San Vitale;2;66;CROCE DEL BIACCO - ROVERI
2020;67;Mengoli;San Donato - San Vitale;San Vitale;1;3243;CIRENAICA - MASSARENTI - SCANDELLARA
2020;69;Croce del Biacco;San Donato - San Vitale;San Vitale;1;935;CROCE DEL BIACCO - ROVERI
2020;70;Stradelli Guelfi;San Donato - San Vitale;San Vitale;2;33;CROCE DEL BIACCO - ROVERI
2020;71;Stadio-Meloncello;Porto - Saragozza;Costa Saragozza;3 e oltre;439;SARAGOZZA - SAN LUCA
2020;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;1;4031;SARAGOZZA - SAN LUCA
2020;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;1;1715;SARAGOZZA - SAN LUCA
2020;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;3 e oltre;808;SARAGOZZA - SAN LUCA
2020;74;Ravone;Porto - Saragozza;Costa Saragozza;2;172;SARAGOZZA - SAN LUCA
2020;76;San Luca;Porto - Saragozza;Costa Saragozza;1;113;SARAGOZZA - SAN LUCA
2020;80;Due Madonne;Savena;Mazzini;2;401;FOSSOLO - DUE MADONNE
2020;82;Pontevecchio;Savena;Mazzini;2;670;PONTEVECCHIO - MAZZINI
2020;83;Bitone;Savena;Mazzini;1;2995;PONTEVECCHIO - MAZZINI
2020;83;Bitone;Savena;Mazzini;3 e oltre;1387;PONTEVECCHIO - MAZZINI
2020;84;Cavedone;Savena;Mazzini;3 e oltre;449;PONTEVECCHIO - MAZZINI
2020;85;Via Arno;Savena;Mazzini;2;1079;PONTEVECCHIO - MAZZINI
2020;85;Via Arno;Savena;Mazzini;3 e oltre;947;PONTEVECCHIO - MAZZINI
2020;89;Corelli;Savena;San Ruffillo;1;1908;LUNGO SAVENA
2020;90;Ponte Savena-La Bastia;Savena;San Ruffillo;2;210;LUNGO SAVENA
2021;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;1;124;BIRRA - BARGELLINO - LAVINO
2021;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;1;114;BIRRA - BARGELLINO - LAVINO
2021;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;2;64;BIRRA - BARGELLINO - LAVINO
2021;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;56;BIRRA - BARGELLINO - LAVINO
2021;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;1;490;BIRRA - BARGELLINO - LAVINO
2021;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;257;BIRRA - BARGELLINO - LAVINO
2021;06;Lungo Reno;Borgo Panigale - Reno;Borgo Panigale;2;3;BIRRA - BARGELLINO - LAVINO
2021;07;Ducati-Villaggio Ina;Borgo Panigale - Reno;Borgo Panigale;2;456;BORGO PANIGALE
2021;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;1;199;BORGO PANIGALE
2021;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;183;BORGO PANIGALE
2021;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;678;CASTELDEBOLE - PONTELUNGO
2021;12;Caserme Rosse-Manifattura;Navile;Bolognina;1;464;CORTICELLA - DOZZA
2021;12;Caserme Rosse-Manifattura;Navile;Bolognina;3 e oltre;298;CORTICELLA - DOZZA
2021;13;CNR;Navile;Bolognina;2;8;BEVERARA
2021;14;Arcoveggio;Navile;Bolognina;1;3246;BOLOGNINA
2021;14;Arcoveggio;Navile;Bolognina;3 e oltre;1282;BOLOGNINA
2021;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;2;94;BOLOGNINA
2021;17;Piazza dell'Unita';Navile;Bolognina;1;3251;BOLOGNINA
2021;18;San Savino;Navile;Corticella;1;2039;CORTICELLA - DOZZA
2021;18;San Savino;Navile;Corticella;2;1295;CORTICELLA - DOZZA
2021;20;Croce Coperta;Navile;Corticella;2;839;CORTICELLA - DOZZA
2021;20;Croce Coperta;Navile;Corticella;3 e oltre;834;CORTICELLA - DOZZA
2021;23;Laghetti del Rosario;Navile;Lame;2;51;BERTALIA - NOCE
2021;24;La Noce;Navile;Lame;3 e oltre;212;BERTALIA - NOCE
2021;25;Tiro A Segno;Navile;Lame;2;18;BERTALIA - NOCE
2021;27;Lazzaretto;Navile;Lame;1;172;BERTALIA - NOCE
2021;29;Marconi-2;Porto - Saragozza;Marconi;1;4728;MARCONI
2021;33;Zanardi;Porto - Saragozza;Saffi;3 e oltre;701;SAFFI
2021;34;Velodromo;Porto - Saragozza;Saffi;1;1756;SAFFI
2021;34;Velodromo;Porto - Saragozza;Saffi;2;785;SAFFI
2021;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;1;1917;SAFFI
2021;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;1;1104;BARCA
2021;37;Battindarno;Borgo Panigale - Reno;Barca;2;1266;BARCA
2021;38;Canale di Reno;Borgo Panigale - Reno;Barca;2;874;BARCA
2021;39;Agucchi;Borgo Panigale - Reno;Santa Viola;1;1157;SANTA VIOLA
2021;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;1;2391;SANTA VIOLA
2021;41;Cadriano-Calamosco;San Donato - San Vitale;San Donato;3 e oltre;101;SAN DONATO NUOVO
2021;42;Fiera;San Donato - San Vitale;San Donato;2;2;SAN DONATO VECCHIO
2021;45;CAAB;San Donato - San Vitale;San Donato;2;36;SAN DONATO NUOVO
2021;45;CAAB;San Donato - San Vitale;San Donato;3 e oltre;47;SAN DONATO NUOVO
2021;46;Scalo Merci San Donato;San Donato - San Vitale;San Donato;2;3;SAN DONATO NUOVO
2021;49;Via Mondo;San Donato - San Vitale;San Donato;3 e oltre;838;SAN DONATO VECCHIO
2021;50;Osservanza;Santo Stefano;Colli;1;1122;OSSERVANZA - PADERNO
2021;50;Osservanza;Santo Stefano;Colli;2;540;OSSERVANZA - PADERNO
2021;50;Osservanza;Santo Stefano;Colli;3 e oltre;588;OSSERVANZA - PADERNO
2021;52;Paderno;Santo Stefano;Colli;2;175;OSSERVANZA - PADERNO
2021;53;Galvani-1;Santo Stefano;Galvani;1;624;GALVANI
2021;54;Galvani-2;Santo Stefano;Galvani;3 e oltre;1209;GALVANI
2021;55;Giardini Margherita;Santo Stefano;Murri;1;4;MURRI
2021;55;Giardini Margherita;Santo Stefano;Murri;2;3;MURRI
2021;56;Mezzofanti;Santo Stefano;Murri;1;1990;MURRI
2021;56;Mezzofanti;Santo Stefano;Murri;3 e oltre;1020;MURRI
2021;57;Siepelunga;Santo Stefano;Murri;1;1098;MURRI
2021;59;Chiesanuova;Santo Stefano;Murri;1;2215;MURRI
2021;59;Chiesanuova;Santo Stefano;Murri;3 e oltre;915;MURRI
2021;61;Irnerio-2;Santo Stefano;Irnerio;1;4305;IRNERIO
2021;61;Irnerio-2;Santo Stefano;Irnerio;3 e oltre;974;IRNERIO
2021;62;Cirenaica;San Donato - San Vitale;San Vitale;2;1174;CIRENAICA - MASSARENTI - SCANDELLARA
2021;63;Scandellara;San Donato - San Vitale;San Vitale;1;189;CIRENAICA - MASSARENTI - SCANDELLARA
2021;63;Scandellara;San Donato - San Vitale;San Vitale;3 e oltre;99;CIRENAICA - MASSARENTI - SCANDELLARA
2021;64;Via Larga;San Donato - San Vitale;San Vitale;1;435;CIRENAICA - MASSARENTI - SCANDELLARA
2021;65;Roveri;San Donato - San Vitale;San Vitale;3 e oltre;87;CROCE DEL BIACCO - ROVERI
2021;66;Ospedale Sant'Orsola;San Donato - San Vitale;San Vitale;2;1;CIRENAICA - MASSARENTI - SCANDELLARA
2021;67;Mengoli;San Donato - San Vitale;San Vitale;3 e oltre;1187;CIRENAICA - MASSARENTI - SCANDELLARA
2021;68;Guelfa;San Donato - San Vitale;San Vitale;1;2260;CIRENAICA - MASSARENTI - SCANDELLARA
2021;69;Croce del Biacco;San Donato - San Vitale;San Vitale;3 e oltre;587;CROCE DEL BIACCO - ROVERI
2021;72;XXI Aprile;Porto - Saragozza;Costa Saragozza;3 e oltre;1565;SARAGOZZA - SAN LUCA
2021;73;San Giuseppe;Porto - Saragozza;Costa Saragozza;2;805;SARAGOZZA - SAN LUCA
2021;74;Ravone;Porto - Saragozza;Costa Saragozza;1;271;SARAGOZZA - SAN LUCA
2021;74;Ravone;Porto - Saragozza;Costa Saragozza;2;169;SARAGOZZA - SAN LUCA
2021;74;Ravone;Porto - Saragozza;Costa Saragozza;3 e oltre;167;SARAGOZZA - SAN LUCA
2021;75;Via del Genio;Porto - Saragozza;Costa Saragozza;3 e oltre;3;SARAGOZZA - SAN LUCA
2021;76;San Luca;Porto - Saragozza;Costa Saragozza;1;118;SARAGOZZA - SAN LUCA
2021;78;Malpighi-1;Porto - Saragozza;Malpighi;1;656;MALPIGHI
2021;78;Malpighi-1;Porto - Saragozza;Malpighi;3 e oltre;209;MALPIGHI
2021;79;Fossolo;Savena;Mazzini;3 e oltre;1131;FOSSOLO - DUE MADONNE
2021;81;Lungo Savena;Savena;Mazzini;3 e oltre;21;FOSSOLO - DUE MADONNE
2021;82;Pontevecchio;Savena;Mazzini;1;1738;PONTEVECCHIO - MAZZINI
2021;82;Pontevecchio;Savena;Mazzini;2;669;PONTEVECCHIO - MAZZINI
2021;82;Pontevecchio;Savena;Mazzini;3 e oltre;621;PONTEVECCHIO - MAZZINI
2021;85;Via Arno;Savena;Mazzini;2;1095;PONTEVECCHIO - MAZZINI
2021;85;Via Arno;Savena;Mazzini;3 e oltre;943;PONTEVECCHIO - MAZZINI
2021;87;Monte Donato;Savena;San Ruffillo;2;177;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2021;88;Via Toscana;Savena;San Ruffillo;2;1260;VIA TOSCANA - S. RUFFILLO - MONTE DONATO
2021;89;Corelli;Savena;San Ruffillo;2;1327;LUNGO SAVENA
2021;90;Ponte Savena-La Bastia;Savena;San Ruffillo;3 e oltre;166;LUNGO SAVENA
2021;99;non indicata;Senza fissa dimora;Senza fissa dimora;1;494;
2021;99;non indicata;Senza fissa dimora;Senza fissa dimora;2;8;
2022;01;Lavino di Mezzo;Borgo Panigale - Reno;Borgo Panigale;1;126;BIRRA - BARGELLINO - LAVINO
2022;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;1;176;BIRRA - BARGELLINO - LAVINO
2022;02;Via del Vivaio;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;138;BIRRA - BARGELLINO - LAVINO
2022;04;Aeroporto;Borgo Panigale - Reno;Borgo Panigale;1;110;BIRRA - BARGELLINO - LAVINO
2022;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;2;263;BIRRA - BARGELLINO - LAVINO
2022;05;La Birra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;251;BIRRA - BARGELLINO - LAVINO
2022;08;Borgo Centro;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;1021;BORGO PANIGALE
2022;09;Triumvirato-Pietra;Borgo Panigale - Reno;Borgo Panigale;3 e oltre;687;CASTELDEBOLE - PONTELUNGO
2022;10;Rigosa;Borgo Panigale - Reno;Borgo Panigale;2;121;BORGO PANIGALE
2022;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;1;1048;CASTELDEBOLE - PONTELUNGO
2022;11;Casteldebole;Borgo Panigale - Reno;Borgo Panigale;2;763;CASTELDEBOLE - PONTELUNGO
2022;12;Caserme Rosse-Manifattura;Navile;Bolognina;2;254;CORTICELLA - DOZZA
2022;15;Via Ferrarese;Navile;Bolognina;3 e oltre;1429;BOLOGNINA
2022;16;Ex Mercato Ortofrutticolo;Navile;Bolognina;3 e oltre;118;BOLOGNINA
2022;17;Piazza dell'Unita';Navile;Bolognina;1;3273;BOLOGNINA
2022;18;San Savino;Navile;Corticella;1;2022;CORTICELLA - DOZZA
2022;18;San Savino;Navile;Corticella;2;1306;CORTICELLA - DOZZA
2022;20;Croce Coperta;Navile;Corticella;2;841;CORTICELLA - DOZZA
2022;21;Mulino del Gomito;Navile;Corticella;1;106;CORTICELLA - DOZZA
2022;21;Mulino del Gomito;Navile;Corticella;3 e oltre;56;CORTICELLA - DOZZA
2022;22;La Dozza;Navile;Corticella;1;236;CORTICELLA - DOZZA
2022;23;Laghetti del Rosario;Navile;Lame;2;52;BERTALIA - NOCE
2022;24;La Noce;Navile;Lame;2;210;BERTALIA - NOCE
2022;25;Tiro A Segno;Navile;Lame;1;46;BERTALIA - NOCE
2022;25;Tiro A Segno;Navile;Lame;2;18;BERTALIA - NOCE
2022;25;Tiro A Segno;Navile;Lame;3 e oltre;15;BERTALIA - NOCE
2022;27;Lazzaretto;Navile;Lame;1;201;BERTALIA - NOCE
2022;27;Lazzaretto;Navile;Lame;2;90;BERTALIA - NOCE
2022;32;Scalo Ravone;Porto - Saragozza;Saffi;1;19;SAFFI
2022;32;Scalo Ravone;Porto - Saragozza;Saffi;3 e oltre;12;SAFFI
2022;33;Zanardi;Porto - Saragozza;Saffi;3 e oltre;679;SAFFI
2022;34;Velodromo;Porto - Saragozza;Saffi;2;764;SAFFI
2022;35;Via Vittorio Veneto;Porto - Saragozza;Saffi;3 e oltre;570;SAFFI
2022;36;Villaggio della Barca;Borgo Panigale - Reno;Barca;2;735;BARCA
2022;37;Battindarno;Borgo Panigale - Reno;Barca;1;2094;BARCA
2022;37;Battindarno;Borgo Panigale - Reno;Barca;3 e oltre;1135;BARCA
2022;38;Canale di Reno;Borgo Panigale - Reno;Barca;2;877;BARCA
2022;39;Agucchi;Borgo Panigale - Reno;Santa Viola;1;1167;SANTA VIOLA
2022;39;Agucchi;Borgo Panigale - Reno;Santa Viola;2;582;SANTA VIOLA
2022;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;1;2373;SANTA VIOLA
2022;40;Emilia Ponente;Borgo Panigale - Reno;Santa Viola;2;1203;SANTA VIOLA
