Sezione censimento (2011);Anno di riferimento;Nome quartiere;Nome zona;Nome area;Numero unità locali;Numero addetti (dipendenti e indipendenti);Numero addetti istituzioni pubbliche;Numero studenti
1337;2018;Santo Stefano;Murri;MEZZOFANTI;95;164;;
1338;2018;Santo Stefano;Murri;MEZZOFANTI;75;155;;
1345;2018;Santo Stefano;Murri;MEZZOFANTI;14;16;;
1347;2018;Santo Stefano;Murri;DAGNINI;22;28;;
1350;2018;Santo Stefano;Murri;DAGNINI;61;146;;
1352;2018;Santo Stefano;Murri;DAGNINI;1;2;;
1355;2018;Santo Stefano;Murri;DAGNINI;8;10;;
1362;2018;Santo Stefano;Murri;DAGNINI;3;3;;
1364;2018;Santo Stefano;Murri;DAGNINI;18;27;;
1366;2018;Santo Stefano;Murri;DAGNINI;16;29;;
1372;2018;Santo Stefano;Murri;DAGNINI;73;164;;
1375;2018;Santo Stefano;Murri;DAGNINI;44;63;;
1376;2018;Santo Stefano;Murri;DAGNINI;3;5;;
1377;2018;Santo Stefano;Murri;GIARDINI MARGHERITA;2;24;;
1378;2018;Santo Stefano;Murri;SIEPELUNGA;42;60;;
1382;2018;Santo Stefano;Murri;SIEPELUNGA;10;20;;
1383;2018;Santo Stefano;Murri;SIEPELUNGA;15;16;;
1387;2018;Santo Stefano;Murri;SIEPELUNGA;9;21;;
1390;2018;Santo Stefano;Murri;SIEPELUNGA;47;54;;
1393;2018;Santo Stefano;Murri;SIEPELUNGA;11;10;;
1396;2018;Santo Stefano;Murri;SIEPELUNGA;1;1;;
1398;2018;Santo Stefano;Murri;SIEPELUNGA;31;36;;
1400;2018;Santo Stefano;Murri;SIEPELUNGA;7;9;;
1403;2018;Santo Stefano;Murri;SIEPELUNGA;44;79;;
1406;2018;Santo Stefano;Murri;SIEPELUNGA;12;12;;
1410;2018;Santo Stefano;Murri;CHIESANUOVA;7;7;;
1419;2018;Santo Stefano;Murri;CHIESANUOVA;23;34;;
1424;2018;Santo Stefano;Murri;CHIESANUOVA;22;34;;
1427;2018;Santo Stefano;Murri;CHIESANUOVA;14;20;;
1429;2018;Santo Stefano;Murri;CHIESANUOVA;15;41;;
1430;2018;Santo Stefano;Murri;CHIESANUOVA;26;44;;
1436;2018;Santo Stefano;Murri;CHIESANUOVA;3;3;;
1442;2018;Santo Stefano;Murri;CHIESANUOVA;9;15;;
1446;2018;Santo Stefano;Murri;CHIESANUOVA;24;92;;
1452;2018;Santo Stefano;Irnerio;IRNERIO-2;9;27;;
1453;2018;Santo Stefano;Irnerio;IRNERIO-2;14;132;;
1455;2018;Santo Stefano;Irnerio;IRNERIO-2;11;270;;
1465;2018;Santo Stefano;Irnerio;IRNERIO-2;59;128;;
1467;2018;Santo Stefano;Irnerio;IRNERIO-2;31;215;;
1470;2018;Santo Stefano;Irnerio;IRNERIO-2;39;106;;
1472;2018;Santo Stefano;Irnerio;IRNERIO-2;2;564;;
1475;2018;Santo Stefano;Irnerio;IRNERIO-2;16;46;;
1480;2018;Santo Stefano;Irnerio;IRNERIO-2;40;152;;
1481;2018;Santo Stefano;Irnerio;IRNERIO-2;40;61;;
1482;2018;Santo Stefano;Irnerio;IRNERIO-2;29;61;;
1487;2018;Santo Stefano;Irnerio;IRNERIO-1;19;56;;
1488;2018;Santo Stefano;Irnerio;IRNERIO-1;8;13;;
1492;2018;Santo Stefano;Irnerio;IRNERIO-1;16;25;;
1493;2018;Santo Stefano;Irnerio;IRNERIO-1;46;124;;
1494;2018;Santo Stefano;Irnerio;IRNERIO-1;16;33;;
1495;2018;Santo Stefano;Irnerio;IRNERIO-1;2;10;;
1508;2018;Santo Stefano;Irnerio;IRNERIO-1;15;54;;
1509;2018;Santo Stefano;Irnerio;IRNERIO-1;2;17;;
1511;2018;Santo Stefano;Irnerio;IRNERIO-1;73;132;;
1517;2018;Santo Stefano;Irnerio;IRNERIO-1;1;1;;
1520;2018;Santo Stefano;Irnerio;IRNERIO-1;62;369;;
1521;2018;Santo Stefano;Irnerio;IRNERIO-1;9;19;;
1523;2018;Santo Stefano;Irnerio;IRNERIO-1;15;32;;
1524;2018;Santo Stefano;Irnerio;IRNERIO-1;19;95;;
1537;2018;Santo Stefano;Irnerio;IRNERIO-2;12;26;;
1539;2018;Santo Stefano;Irnerio;IRNERIO-1;2;3;;
1540;2018;Santo Stefano;Irnerio;IRNERIO-1;15;32;;
1544;2018;Santo Stefano;Irnerio;IRNERIO-1;42;67;;
1546;2018;Santo Stefano;Irnerio;IRNERIO-1;30;53;;
1548;2018;Santo Stefano;Irnerio;IRNERIO-2;39;84;;
1559;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;3;3;;
1560;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;35;132;;
1561;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;66;212;;
1562;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;52;86;;
1563;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;25;97;;
1564;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;7;17;;
1566;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;18;197;;
1571;2018;San Donato - San Vitale;S. Vitale;OSPEDALE SANT'ORSOLA;5;13;;
1575;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;2;2;;
1577;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;2;7;;
1579;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;23;32;;
1580;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;7;12;;
1590;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;9;9;;
1594;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;11;13;;
1596;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;5;4;;
1597;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;6;6;;
1600;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;30;36;;
1603;2018;San Donato - San Vitale;S. Vitale;CIRENAICA;39;161;;
1610;2018;San Donato - San Vitale;S. Vitale;SCANDELLARA;3;3;;
1611;2018;San Donato - San Vitale;S. Vitale;MENGOLI;52;128;;
1612;2018;San Donato - San Vitale;S. Vitale;MENGOLI;12;17;;
1613;2018;San Donato - San Vitale;S. Vitale;MENGOLI;18;24;;
1618;2018;San Donato - San Vitale;S. Vitale;MENGOLI;20;26;;
1623;2018;San Donato - San Vitale;S. Vitale;MENGOLI;1;4;;
1631;2018;San Donato - San Vitale;S. Vitale;MENGOLI;17;25;;
1633;2018;San Donato - San Vitale;S. Vitale;MENGOLI;20;33;;
1637;2018;San Donato - San Vitale;S. Vitale;MENGOLI;38;68;;
1639;2018;San Donato - San Vitale;S. Vitale;MENGOLI;12;12;;
1640;2018;San Donato - San Vitale;S. Vitale;MENGOLI;10;22;;
1643;2018;San Donato - San Vitale;S. Vitale;MENGOLI;10;12;;
1654;2018;San Donato - San Vitale;S. Vitale;MENGOLI;17;22;;
1656;2018;San Donato - San Vitale;S. Vitale;MENGOLI;39;76;;
1657;2018;San Donato - San Vitale;S. Vitale;MENGOLI;30;44;;
1658;2018;San Donato - San Vitale;S. Vitale;MENGOLI;35;147;;
1659;2018;San Donato - San Vitale;S. Vitale;MENGOLI;2;2;;
1660;2018;San Donato - San Vitale;S. Vitale;MENGOLI;19;30;;
1662;2018;San Donato - San Vitale;S. Vitale;MENGOLI;15;144;;
1666;2018;San Donato - San Vitale;S. Vitale;SCANDELLARA;2;2;;
1674;2018;San Donato - San Vitale;S. Vitale;ROVERI;8;24;;
1681;2018;San Donato - San Vitale;S. Vitale;SCANDELLARA;8;11;;
1682;2018;San Donato - San Vitale;S. Vitale;VIA LARGA;2;2;;
1687;2018;San Donato - San Vitale;S. Vitale;VIA LARGA;59;167;;
1692;2018;San Donato - San Vitale;S. Vitale;ROVERI;84;446;;
1696;2018;San Donato - San Vitale;S. Vitale;ROVERI;14;105;;
1697;2018;San Donato - San Vitale;S. Vitale;ROVERI;5;80;;
1699;2018;San Donato - San Vitale;S. Vitale;ROVERI;10;544;;
1701;2018;San Donato - San Vitale;S. Vitale;ROVERI;14;370;;
1702;2018;San Donato - San Vitale;S. Vitale;ROVERI;4;47;;
1704;2018;San Donato - San Vitale;S. Vitale;ROVERI;13;132;;
1705;2018;San Donato - San Vitale;S. Vitale;ROVERI;18;183;;
1708;2018;San Donato - San Vitale;S. Vitale;ROVERI;21;250;;
1709;2018;San Donato - San Vitale;S. Vitale;ROVERI;4;67;;
1712;2018;San Donato - San Vitale;S. Vitale;ROVERI;7;48;;
1714;2018;San Donato - San Vitale;S. Vitale;ROVERI;23;164;;
1716;2018;San Donato - San Vitale;S. Vitale;ROVERI;12;120;;
1718;2018;San Donato - San Vitale;S. Vitale;ROVERI;7;53;;
1721;2018;San Donato - San Vitale;S. Vitale;GUELFA;9;9;;
1726;2018;San Donato - San Vitale;S. Vitale;GUELFA;8;8;;
1727;2018;San Donato - San Vitale;S. Vitale;GUELFA;6;8;;
1732;2018;San Donato - San Vitale;S. Vitale;VIA LARGA;12;1241;;
1738;2018;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;7;24;;
1742;2018;San Donato - San Vitale;S. Vitale;GUELFA;32;48;;
1745;2018;San Donato - San Vitale;S. Vitale;GUELFA;90;173;;
1748;2018;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;15;30;;
1749;2018;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;20;36;;
1754;2018;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;67;433;;
1755;2018;San Donato - San Vitale;S. Vitale;STRADELLI GUELFI;4;7;;
1759;2018;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;8;10;;
1760;2018;San Donato - San Vitale;S. Vitale;CROCE DEL BIACCO;54;692;;
1763;2018;San Donato - San Vitale;S. Vitale;STRADELLI GUELFI;9;37;;
1764;2018;San Donato - San Vitale;S. Vitale;STRADELLI GUELFI;2;3;;
1769;2018;San Donato - San Vitale;S. Vitale;GUELFA;40;202;;
1772;2018;San Donato - San Vitale;S. Vitale;GUELFA;21;31;;
1778;2018;San Donato - San Vitale;S. Vitale;GUELFA;1;1;;
1779;2018;San Donato - San Vitale;S. Vitale;GUELFA;48;105;;
1780;2018;Porto - Saragozza;Costa Saragozza;STADIO-MELONCELLO;6;9;;
1783;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;6;10;;
1785;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;6;15;;
1790;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;5;6;;
1794;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;23;150;;
1796;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;13;19;;
1802;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;2;5;;
1813;2018;Porto - Saragozza;Costa Saragozza;STADIO-MELONCELLO;8;12;;
1821;2018;Porto - Saragozza;Costa Saragozza;STADIO-MELONCELLO;53;105;;
1826;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;1;0;;
1827;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;2;2;;
1836;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;23;29;;
1843;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;9;8;;
1847;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;14;17;;
1855;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;14;21;;
1856;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;22;19;;
1857;2018;Porto - Saragozza;Costa Saragozza;XXI APRILE;7;7;;
1871;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;24;44;;
1872;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;44;103;;
1873;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;24;26;;
1875;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;34;57;;
1876;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;96;221;;
1879;2018;Porto - Saragozza;Costa Saragozza;STADIO-MELONCELLO;4;4;;
1886;2018;Porto - Saragozza;Costa Saragozza;RAVONE;16;17;;
1891;2018;Porto - Saragozza;Costa Saragozza;RAVONE;7;8;;
1893;2018;Porto - Saragozza;Costa Saragozza;RAVONE;13;16;;
1896;2018;Porto - Saragozza;Costa Saragozza;RAVONE;7;20;;
1899;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;38;40;;
1906;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;21;26;;
1907;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;20;20;;
1908;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;4;3;;
1909;2018;Porto - Saragozza;Costa Saragozza;SAN GIUSEPPE;5;7;;
1912;2018;Porto - Saragozza;Costa Saragozza;VIA DEL GENIO;1;1;;
1913;2018;Porto - Saragozza;Costa Saragozza;SAN LUCA;3;19;;
1914;2018;Porto - Saragozza;Costa Saragozza;SAN LUCA;7;9;;
1924;2018;Porto - Saragozza;Costa Saragozza;SAN LUCA;7;12;;
1925;2018;Porto - Saragozza;Costa Saragozza;SAN LUCA;4;4;;
1930;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;2;2;;
1935;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;40;81;;
1938;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;41;66;;
1941;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;77;137;;
1942;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;36;71;;
1945;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;73;90;;
1950;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;78;115;;
1958;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;7;9;;
1959;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;36;42;;
1960;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;1;4;;
1964;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;44;101;;
1965;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;30;96;;
1966;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;30;56;;
1970;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;22;34;;
1971;2018;Porto - Saragozza;Malpighi;MALPIGHI-1;45;90;;
1976;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;33;226;;
1978;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;31;67;;
1982;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;44;63;;
1983;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;10;19;;
1984;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;68;113;;
1991;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;132;193;;
1992;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;67;149;;
1997;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;22;36;;
1998;2018;Porto - Saragozza;Malpighi;MALPIGHI-2;31;74;;
2001;2018;Savena;Mazzini;FOSSOLO;2;6;;
2006;2018;Savena;Mazzini;FOSSOLO;20;22;;
2007;2018;Savena;Mazzini;FOSSOLO;38;69;;
2009;2018;Savena;Mazzini;FOSSOLO;16;18;;
2011;2018;Savena;Mazzini;FOSSOLO;7;19;;
2022;2018;Savena;Mazzini;PONTEVECCHIO;15;43;;
2025;2018;Savena;Mazzini;PONTEVECCHIO;44;59;;
2026;2018;Savena;Mazzini;PONTEVECCHIO;2;2;;
2028;2018;Savena;Mazzini;BITONE;28;37;;
2031;2018;Savena;Mazzini;BITONE;19;29;;
2033;2018;Savena;Mazzini;FOSSOLO;40;142;;
2035;2018;Savena;Mazzini;FOSSOLO;15;13;;
2036;2018;Savena;Mazzini;FOSSOLO;14;23;;
2037;2018;Savena;Mazzini;FOSSOLO;26;40;;
2049;2018;Savena;Mazzini;DUE MADONNE;2;2;;
2050;2018;Savena;Mazzini;DUE MADONNE;12;15;;
2053;2018;Savena;Mazzini;PONTEVECCHIO;1;29;;
2059;2018;Savena;Mazzini;PONTEVECCHIO;48;94;;
2063;2018;Savena;Mazzini;PONTEVECCHIO;42;157;;
2066;2018;Savena;Mazzini;PONTEVECCHIO;5;6;;
2068;2018;Savena;Mazzini;PONTEVECCHIO;19;23;;
2069;2018;Savena;Mazzini;PONTEVECCHIO;27;59;;
2070;2018;Savena;Mazzini;BITONE;36;62;;
2073;2018;Savena;Mazzini;BITONE;11;12;;
2081;2018;Savena;Mazzini;BITONE;18;30;;
2082;2018;Savena;Mazzini;BITONE;8;15;;
2083;2018;Savena;Mazzini;BITONE;9;10;;
2088;2018;Savena;Mazzini;BITONE;2;2;;
2096;2018;Savena;Mazzini;BITONE;21;40;;
2098;2018;Savena;Mazzini;BITONE;10;11;;
2099;2018;Savena;Mazzini;BITONE;30;50;;
2101;2018;Savena;Mazzini;BITONE;21;38;;
2106;2018;Savena;Mazzini;BITONE;7;17;;
2108;2018;Savena;Mazzini;BITONE;6;7;;
2109;2018;Savena;Mazzini;BITONE;3;4;;
2117;2018;Savena;Mazzini;BITONE;4;4;;
2119;2018;Savena;Mazzini;VIA ARNO;16;21;;
2120;2018;Savena;Mazzini;VIA ARNO;25;46;;
2121;2018;Savena;Mazzini;VIA ARNO;13;15;;
2123;2018;Savena;Mazzini;VIA ARNO;10;10;;
2126;2018;Savena;Mazzini;VIA ARNO;34;58;;
2129;2018;Savena;Mazzini;VIA ARNO;18;20;;
2131;2018;Savena;Mazzini;VIA ARNO;13;14;;
2132;2018;Savena;Mazzini;VIA ARNO;16;13;;
2135;2018;Savena;Mazzini;VIA ARNO;3;4;;
2136;2018;Savena;Mazzini;VIA ARNO;29;50;;
2140;2018;Savena;Mazzini;CAVEDONE;4;8;;
2142;2018;Savena;Mazzini;CAVEDONE;8;9;;
2143;2018;Savena;Mazzini;CAVEDONE;11;13;;
2144;2018;Savena;Mazzini;CAVEDONE;5;5;;
2148;2018;Savena;Mazzini;CAVEDONE;14;13;;
2149;2018;Savena;Mazzini;VIA ARNO;55;106;;
2151;2018;Savena;Mazzini;VIA ARNO;14;19;;
2153;2018;Savena;Mazzini;VIA ARNO;3;3;;
2154;2018;Savena;Mazzini;VIA ARNO;14;27;;
2160;2018;Savena;S. Ruffillo;MONTE DONATO;3;3;;
2166;2018;Savena;S. Ruffillo;MONTE DONATO;5;4;;
2167;2018;Savena;S. Ruffillo;VIA TOSCANA;2;2;;
2168;2018;Savena;S. Ruffillo;VIA TOSCANA;2;2;;
2170;2018;Savena;S. Ruffillo;VIA TOSCANA;17;20;;
2182;2018;Savena;S. Ruffillo;VIA TOSCANA;4;4;;
2183;2018;Savena;S. Ruffillo;VIA TOSCANA;4;4;;
2187;2018;Savena;S. Ruffillo;VIA TOSCANA;3;4;;
2192;2018;Savena;S. Ruffillo;VIA TOSCANA;7;9;;
2193;2018;Savena;S. Ruffillo;VIA TOSCANA;2;2;;
2201;2018;Savena;S. Ruffillo;VIA TOSCANA;12;19;;
2202;2018;Savena;S. Ruffillo;VIA TOSCANA;4;6;;
2209;2018;Savena;S. Ruffillo;VIA TOSCANA;17;27;;
2211;2018;Savena;S. Ruffillo;VIA TOSCANA;14;18;;
2213;2018;Savena;S. Ruffillo;VIA TOSCANA;12;11;;
2214;2018;Savena;S. Ruffillo;VIA TOSCANA;9;15;;
2220;2018;Savena;S. Ruffillo;VIA TOSCANA;10;13;;
2221;2018;Savena;S. Ruffillo;CORELLI;7;8;;
2223;2018;Savena;S. Ruffillo;VIA TOSCANA;15;30;;
2232;2018;Savena;S. Ruffillo;VIA TOSCANA;29;63;;
2233;2018;Savena;S. Ruffillo;VIA TOSCANA;6;8;;
2235;2018;Savena;S. Ruffillo;VIA TOSCANA;12;19;;
2239;2018;Savena;S. Ruffillo;VIA TOSCANA;8;11;;
2244;2018;Savena;S. Ruffillo;CORELLI;1;1;;
2247;2018;Savena;S. Ruffillo;VIA TOSCANA;8;20;;
2263;2018;Savena;S. Ruffillo;CORELLI;25;50;;
2264;2018;Savena;S. Ruffillo;CORELLI;21;21;;
2269;2018;Savena;S. Ruffillo;CORELLI;12;16;;
2272;2018;Savena;S. Ruffillo;CORELLI;17;40;;
2273;2018;Savena;S. Ruffillo;CORELLI;4;5;;
2274;2018;Savena;S. Ruffillo;CORELLI;2;2;;
2277;2018;Savena;S. Ruffillo;CORELLI;9;13;;
2278;2018;Savena;S. Ruffillo;CORELLI;1;0;;
2282;2018;Savena;S. Ruffillo;CORELLI;1;1;;
2285;2018;Savena;S. Ruffillo;CORELLI;2;7;;
2286;2018;Savena;S. Ruffillo;CORELLI;19;22;;
2292;2018;Savena;S. Ruffillo;MONTE DONATO;40;59;;
2295;2018;Savena;S. Ruffillo;VIA TOSCANA;14;51;;
2297;2018;Savena;S. Ruffillo;VIA TOSCANA;4;11;;
2299;2018;Savena;S. Ruffillo;VIA TOSCANA;22;22;;
2301;2018;Savena;S. Ruffillo;VIA TOSCANA;1;2;;
2303;2018;Savena;S. Ruffillo;CORELLI;4;8;;
2305;2018;Savena;S. Ruffillo;VIA TOSCANA;8;19;;
2307;2018;Savena;S. Ruffillo;VIA TOSCANA;33;61;;
2311;2018;Savena;S. Ruffillo;PONTE SAVENA-LA BASTIA;9;11;;
2314;2018;Savena;S. Ruffillo;PONTE SAVENA-LA BASTIA;3;17;;
2316;2018;Savena;S. Ruffillo;PONTE SAVENA-LA BASTIA;10;11;;
2319;2018;Savena;S. Ruffillo;PONTE SAVENA-LA BASTIA;3;4;;
2320;2018;Savena;S. Ruffillo;PONTE SAVENA-LA BASTIA;16;100;;
2322;2018;Savena;S. Ruffillo;MONTE DONATO;2;2;;
2323;2018;Navile;Corticella;CROCE COPERTA;11;14;;
2324;2018;Navile;Corticella;CROCE COPERTA;29;112;;
2327;2018;Navile;Lame;PESCAROLA;9;16;;
2329;2018;Borgo Panigale - Reno;S. Viola;EMILIA PONENTE;30;1215;;
1;2017;Borgo Panigale - Reno;Borgo Panigale;VIA DEL VIVAIO;3;4;;
2;2017;Borgo Panigale - Reno;Borgo Panigale;VIA DEL VIVAIO;7;17;;
4;2017;Borgo Panigale - Reno;Borgo Panigale;VIA DEL VIVAIO;5;7;;
8;2017;Borgo Panigale - Reno;Borgo Panigale;VIA DEL VIVAIO;3;2;;
12;2017;Borgo Panigale - Reno;Borgo Panigale;LAVINO DI MEZZO;17;27;;
17;2017;Borgo Panigale - Reno;Borgo Panigale;VIA DEL VIVAIO;5;39;;
21;2017;Borgo Panigale - Reno;Borgo Panigale;VIA DEL VIVAIO;7;6;;
24;2017;Borgo Panigale - Reno;Borgo Panigale;BARGELLINO;5;492;;
31;2017;Borgo Panigale - Reno;Borgo Panigale;AEROPORTO;6;42;;
49;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;1;8;;
53;2017;Borgo Panigale - Reno;Borgo Panigale;VIA DEL VIVAIO;2;2;;
54;2017;Borgo Panigale - Reno;Borgo Panigale;VIA DEL VIVAIO;1;2;;
58;2017;Borgo Panigale - Reno;Borgo Panigale;LA BIRRA;12;116;16;
59;2017;Borgo Panigale - Reno;Borgo Panigale;LA BIRRA;11;22;;
60;2017;Borgo Panigale - Reno;Borgo Panigale;LA BIRRA;12;27;;
63;2017;Borgo Panigale - Reno;Borgo Panigale;LA BIRRA;3;7;;
65;2017;Borgo Panigale - Reno;Borgo Panigale;LA BIRRA;7;30;;
70;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;6;7;;
71;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;6;8;;
81;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;7;11;;
93;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;1;2;;
97;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;11;13;;
98;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;13;13;13;
101;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;36;81;;
106;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;1;1;;
111;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;9;28;;
114;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;9;22;;
116;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;9;32;;
127;2017;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;39;381;7;
128;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;1;1;;
131;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;2;28;;
134;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;9;27;;
136;2017;Borgo Panigale - Reno;Borgo Panigale;DUCATI-VILLAGGIO INA;16;379;;
138;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;14;118;;
139;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;7;30;;
140;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;51;96;;
144;2017;Borgo Panigale - Reno;Borgo Panigale;BORGO CENTRO;9;19;;
149;2017;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;19;37;;
150;2017;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;23;31;;
152;2017;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;5;7;;
155;2017;Borgo Panigale - Reno;Borgo Panigale;TRIUMVIRATO-PIETRA;21;34;;
164;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;3;5;;
171;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;23;26;;
172;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;5;17;;
188;2017;Borgo Panigale - Reno;Borgo Panigale;RIGOSA;3;2;;
197;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;7;12;;
198;2017;Borgo Panigale - Reno;Borgo Panigale;CASTELDEBOLE;9;2073;;
206;2017;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;18;22;221;
210;2017;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;10;17;;
213;2017;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;4;9;;
214;2017;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;2;2;;
216;2017;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;4;19;;
219;2017;Navile;Bolognina;CASERME ROSSE-MANIFATTURA;3;3;144;
232;2017;Navile;Bolognina;ARCOVEGGIO;3;4;;
233;2017;Navile;Bolognina;ARCOVEGGIO;7;5;;
239;2017;Navile;Bolognina;ARCOVEGGIO;14;19;;
241;2017;Navile;Bolognina;ARCOVEGGIO;20;31;;
243;2017;Navile;Bolognina;ARCOVEGGIO;14;22;;
244;2017;Navile;Bolognina;ARCOVEGGIO;4;9;307;
247;2017;Navile;Bolognina;ARCOVEGGIO;27;48;;
250;2017;Navile;Bolognina;EX MERCATO ORTOFRUTTICOLO;29;146;1137;
257;2017;Navile;Bolognina;ARCOVEGGIO;40;80;;
264;2017;Navile;Bolognina;ARCOVEGGIO;8;11;;
265;2017;Navile;Bolognina;ARCOVEGGIO;24;37;;
267;2017;Navile;Bolognina;ARCOVEGGIO;6;11;;
269;2017;Navile;Bolognina;ARCOVEGGIO;41;78;;
271;2017;Navile;Bolognina;ARCOVEGGIO;6;7;55;
272;2017;Navile;Bolognina;PIAZZA DELL'UNITA';8;15;;
273;2017;Navile;Bolognina;PIAZZA DELL'UNITA';6;7;;
276;2017;Navile;Bolognina;PIAZZA DELL'UNITA';18;27;;
278;2017;Navile;Bolognina;PIAZZA DELL'UNITA';12;20;;
